SQLDATE,Location,EventCode,Actor1Name,GoldsteinScale,NumArticles
20260117,"Tehran, Tehran, Iran",141,SECURITY FORCE,-6.5,6
20260117,"Tehran, Tehran, Iran",112,RUSSIAN,-2,6
20260117,"Tehran, Tehran, Iran",120,IRAN,-4,10
20260117,"Tehran, Tehran, Iran",111,TEHRAN,-2,6
20260117,"Tehran, Tehran, Iran",112,FOREIGN MINIST,-2,3
20260117,"Tehran, Tehran, Iran",111,INTELLIGENCE,-2,10
20260117,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,6
20260117,"Tehran, Tehran, Iran",120,A US,-4,2
20260117,"Tehran, Tehran, Iran",141,ISLAMIC,-6.5,1
20260117,"Tehran, Tehran, Iran",120,IRAQ,-4,10
20260117,"Tehran, Tehran, Iran",114,IRAN,-2,10
20260117,"As Iran, Az¯arbayjan-e Sharqi, Iran",143,MILITARY,-6.5,3
20260117,"As Iran, Az¯arbayjan-e Sharqi, Iran",120,MILITARY,-4,3
20260117,"As Iran, Az¯arbayjan-e Sharqi, Iran",111,IRAN,-2,8
20260117,"As Iran, Az¯arbayjan-e Sharqi, Iran",110,IRANIAN,-2,5
20260117,"Nili, Golestan, Iran",111,IRANIAN,-2,10
20260117,"Zahedan, Sistan va Baluchestan, Iran",141,IRAN,-6.5,6
20260117,"Zahedan, Sistan va Baluchestan, Iran",128,IRAN,-5,6
20260117,"Zahedan, Sistan va Baluchestan, Iran",141,REGIME,-6.5,2
20260117,"Zahedan, Sistan va Baluchestan, Iran",141,CITIZEN,-6.5,5
20260117,"Fardis, Ostan-e Alborz, Iran",112,IRAN,-2,10
20260117,"Shiraz, Fars, Iran",110,HOSPITAL,-2,10
20260117,"Shiraz, Fars, Iran",111,IRANIAN,-2,5
20260117,"Saveh, Markazi, Iran",143,MERCENARIES,-6.5,4
20260117,"Saveh, Markazi, Iran",143,IRAN,-6.5,4
20260117,"Piranshahr, Az¯arbayjan-e Gharbi, Iran",120,DOCTOR,-4,10
20260117,"Nowruz, Esfahan, Iran",110,GOVERNMENT,-2,10
20260117,"Mohammad Reza, Sistan va Baluchestan, Iran",141,ISLAMIC,-6.5,10
20260117,"Mohammad Reza, Sistan va Baluchestan, Iran",141,IRAN,-6.5,2
20260117,"Mashhad, (IR30), Iran",112,IRAN,-2,2
20260117,"Mashhad, (IR30), Iran",112,STATE MEDIA,-2,10
20260117,"Mashhad, (IR30), Iran",141,IRAN,-6.5,10
20260117,"Kurdistan, Khuzestan, Iran",111,IRAN,-2,4
20260117,"Kurdistan, Khuzestan, Iran",111,NEIGHBORHOOD,-2,2
20260117,"Kurdistan, Khuzestan, Iran",120,MILITARY,-4,3
20260117,"Khuzestan, Khuzestan, Iran",112,GOVERNMENT,-2,5
20260117,"Kermanshah, Kermanshah, Iran",141,IRAN,-6.5,2
20260117,"Karaj, Tehran, Iran",141,ARIANA,-6.5,10
20260117,"Gilan, Kerman, Iran",112,IRAN,-2,8
20260117,"Kahrizak, Ostan-e Alborz, Iran",120,IRAN,-4,10
20260117,"Hamedan, Hamadan, Iran",141,PROTESTER,-6.5,2
20260117,"Hamedan, Hamadan, Iran",110,MEDIA,-2,10
20260117,"Bushehr, Bushehr, Iran",120,IRAN,-4,10
20260117,"Pahlavi, Gilan, Iran",114,IRANIAN,-2,8
20260117,"Pahlavi, Gilan, Iran",120,MILITARY,-4,10
20260117,"Pahlavi, Gilan, Iran",112,REGIME,-2,10
20260117,"Pahlavi, Gilan, Iran",112,IRAN,-2,10
20260117,"Bandar Abbas, Hormozgan, Iran",112,IRANIAN,-2,6
20260117,"Tehran, Tehran, Iran",111,IRAN,-2,10
20260117,Iran,143,UNITED STATES,-6.5,1
20260117,"Tehran, Tehran, Iran",112,IRAN,-2,1
20260117,"Tehran, Tehran, Iran",141,PRESIDENT,-6.5,2
20260117,"Tehran, Tehran, Iran",141,UNITED STATES,-6.5,1
20260117,"Tehran, Tehran, Iran",120,WASHINGTON,-4,5
20260117,"Isfahan, Esfahan, Iran",141,,-6.5,5
20260117,"Isfahan, Esfahan, Iran",141,,-6.5,8
20260117,"Isfahan, Esfahan, Iran",141,GERMANY,-6.5,8
20260117,"Nowruz, Esfahan, Iran",141,FIGHTER,-6.5,5
20260117,"Gilan, Kerman, Iran",112,IRAN,-2,8
20260117,"Gilan, Kerman, Iran",112,IRAN,-2,2
20260117,"Gilan, Kerman, Iran",140,PROTESTER,-6.5,8
20260117,"Gilan, Kerman, Iran",112,,-2,3
20260117,"Mashhad, (IR30), Iran",111,EMPLOYEE,-2,10
20260117,"As Iran, Az¯arbayjan-e Sharqi, Iran",120,IRAN,-4,2
20260117,"As Iran, Az¯arbayjan-e Sharqi, Iran",143,IRAN,-6.5,2
20260117,"As Iran, Az¯arbayjan-e Sharqi, Iran",141,IRANIAN,-6.5,2
20260117,"As Iran, Az¯arbayjan-e Sharqi, Iran",110,MEDIA,-2,3
20260117,"As Iran, Az¯arbayjan-e Sharqi, Iran",111,UNITED STATES,-2,10
20260117,"Central Province, Markazi, Iran",141,NURSE,-6.5,10
20260117,"Fardis, Ostan-e Alborz, Iran",112,,-2,10
20260117,"Fardis, Ostan-e Alborz, Iran",112,,-2,8
20260117,"Tehran, Tehran, Iran",112,,-2,6
20260117,"Tehran, Tehran, Iran",112,IRAN,-2,1
20260117,"Tehran, Tehran, Iran",112,IRANIAN,-2,1
20260117,"Tehran, Tehran, Iran",112,IRAN,-2,8
20260117,"Tehran, Tehran, Iran",120,IRAN,-4,2
20260117,"Tehran, Tehran, Iran",110,POLICE,-2,1
20260117,"Tehran, Tehran, Iran",110,ISRAEL,-2,1
20260117,"Tehran, Tehran, Iran",141,IRAN,-6.5,2
20260117,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260117,Iran,112,IRANIAN,-2,6
20260117,Iran,112,IRANIAN,-2,4
20260117,"Tehran, Tehran, Iran",114,IRAN,-2,8
20260117,"Tehran, Tehran, Iran",1124,REUTERS,-2,2
20260117,"Isfahan, Esfahan, Iran",141,,-6.5,1
20260117,Iran,120,,-4,6
20260117,"Tehran, Tehran, Iran",111,IRAN,-2,2
20260117,Iran,120,IRAQI,-4,6
20260117,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260117,Iran,1121,UNITED STATES,-2,2
20260117,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260117,"Tehran, Tehran, Iran",110,IRAN,-2,1
20260117,"Tehran, Tehran, Iran",110,IRAN,-2,1
20260117,"Mohammad Reza, Sistan va Baluchestan, Iran",140,IRANIAN,-6.5,2
20260117,"Mohammad Reza, Sistan va Baluchestan, Iran",140,IRANIAN,-6.5,3
20260117,"Mohammad Reza, Sistan va Baluchestan, Iran",140,IRANIAN,-6.5,3
20260117,"Tehran, Tehran, Iran",112,MUSLIM,-2,8
20260117,Iran,112,UNITED STATES,-2,8
20260117,Iran,112,IRANIAN,-2,6
20260117,"Tehran, Tehran, Iran",112,MOSCOW,-2,2
20260117,"Tehran, Tehran, Iran",110,IRAN,-2,1
20260117,"Tehran, Tehran, Iran",110,IRAN,-2,1
20260117,Iran,141,,-6.5,3
20260117,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,10
20260117,"Tehran, Tehran, Iran",141,,-6.5,2
20260117,Iran,140,PROTESTER,-6.5,1
20260117,Iran,145,PROTESTER,-7.5,1
20260117,Iran,143,UKRAINE,-6.5,2
20260117,"Tehran, Tehran, Iran",112,RUSSIA,-2,2
20260117,"Tehran, Tehran, Iran",141,,-6.5,4
20260117,"Tehran, Tehran, Iran",112,,-2,2
20260117,"Tehran, Tehran, Iran",112,IRAN,-2,6
20260117,"Tehran, Tehran, Iran",112,PRESIDENT,-2,5
20260117,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260117,"Tehran, Tehran, Iran",140,POLICE OFFICER,-6.5,4
20260117,"Tehran, Tehran, Iran",140,POLICE OFFICER,-6.5,4
20260117,Iran,112,IRAN,-2,2
20260117,Iran,112,IRAN,-2,2
20260117,Iran,112,IRAN,-2,4
20260117,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260117,"Abdanan, Ilam, Iran",120,UNITED STATES,-4,4
20260117,"Tehran, Tehran, Iran",120,UNITED STATES,-4,2
20260117,Iran,141,UNITED STATES,-6.5,2
20260117,Iran,112,,-2,2
20260117,"Zagros Mountains, Iran (general), Iran",110,IRAN,-2,1
20260117,"Zagros Mountains, Iran (general), Iran",120,IRAN,-4,1
20260117,"Zahedan, Sistan va Baluchestan, Iran",141,IRANIAN,-6.5,2
20260117,"Zahedan, Sistan va Baluchestan, Iran",111,DEMONSTRATOR,-2,6
20260117,"Zagros Mountains, Iran (general), Iran",120,IRAN,-4,1
20260117,"As Iran, Az¯arbayjan-e Sharqi, Iran",141,IRANIAN,-6.5,8
20260117,"Tehran, Tehran, Iran",111,IRAN,-2,2
20260117,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260117,"Tehran, Tehran, Iran",112,IRAN,-2,2
20260117,"Tehran, Tehran, Iran",111,IRAN,-2,2
20260117,"Tehran, Tehran, Iran",112,TEHRAN,-2,4
20260117,"Tehran, Tehran, Iran",120,PRESIDENT,-4,8
20260117,"Tehran, Tehran, Iran",120,IRAN,-4,2
20260117,"Tehran, Tehran, Iran",1121,IRAN,-2,1
20260117,"Tehran, Tehran, Iran",1123,IRAN,-2,1
20260117,"Tehran, Tehran, Iran",141,IRAN,-6.5,1
20260117,"Tehran, Tehran, Iran",112,PRESIDENT,-2,2
20260117,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,6
20260117,"Tehran, Tehran, Iran",1124,UNITED STATES,-2,2
20260117,Iran,141,IRAN,-6.5,10
20260117,"Tehran, Tehran, Iran",141,STOCKHOLM,-6.5,2
20260117,Iran,111,IRAN,-2,2
20260117,"Tehran, Tehran, Iran",111,IRAN,-2,2
20260117,"Tehran, Tehran, Iran",143,UNITED STATES,-6.5,2
20260117,Iran,143,PRESIDENT,-6.5,4
20260117,Iran,110,MEDIA,-2,10
20260117,Iran,112,DEMONSTRATOR,-2,10
20260117,Iran,141,MILITANT,-6.5,10
20260117,Iran,141,MILITARY,-6.5,10
20260117,Iran,141,MEDIA,-6.5,6
20260117,Iran,141,IRANIAN,-6.5,8
20260117,Iran,1122,SECURITY FORCE,-2,2
20260117,Iran,110,PROTESTER,-2,10
20260117,Iran,111,GOVERNMENT,-2,10
20260117,Iran,120,GOVERNMENT,-4,10
20260117,"Tehran, Tehran, Iran",112,RUSSIAN,-2,1
20260117,"Tehran, Tehran, Iran",120,IRAN,-4,2
20260117,"Tehran, Tehran, Iran",141,IRAN,-6.5,8
20260117,Iran,128,UNITED NATIONS,-5,2
20260117,Iran,111,SYRIA,-2,2
20260117,Iran,141,IRAN,-6.5,8
20260117,"Tehran, Tehran, Iran",112,IRANIAN,-2,2
20260117,Iran,141,IRANIAN,-6.5,2
20260117,Iran,141,IRANIAN,-6.5,4
20260117,"Tehran, Tehran, Iran",114,IRAN,-2,20
20260117,Iran,111,MINISTRY,-2,10
20260117,"Tehran, Tehran, Iran",1122,PRISON,-2,2
20260117,"Tehran, Tehran, Iran",120,PRISON,-4,2
20260117,"Tehran, Tehran, Iran",1124,IRAN,-2,2
20260117,"Tehran, Tehran, Iran",1124,IRAN,-2,5
20260117,"Tehran, Tehran, Iran",120,TEHRAN,-4,8
20260117,"Mohammad Reza, Sistan va Baluchestan, Iran",140,IRANIAN,-6.5,2
20260117,"Shiraz, Fars, Iran",111,IRAN,-2,1
20260117,Iran,1121,,-2,2
20260117,Iran,141,,-6.5,10
20260117,Iran,140,,-6.5,10
20260117,Iran,140,,-6.5,2
20260117,Iran,140,,-6.5,6
20260117,Iran,114,,-2,2
20260117,Iran,141,,-6.5,1
20260117,Iran,141,,-6.5,5
20260117,Iran,112,,-2,2
20260117,Iran,141,,-6.5,10
20260117,Iran,141,,-6.5,10
20260117,Iran,111,,-2,8
20260117,Iran,114,,-2,2
20260117,Iran,124,,-4,2
20260117,Iran,112,PARIS,-2,8
20260117,Iran,112,PARIS,-2,2
20260117,Iran,140,POLICE,-6.5,10
20260117,Iran,141,LONDON,-6.5,6
20260117,Iran,111,CROWN PRINCE,-2,6
20260117,Iran,141,DUBAI,-6.5,3
20260117,Iran,141,ISRAEL,-6.5,3
20260117,Iran,111,CROWN PRINCE,-2,6
20260117,Iran,112,IRAN,-2,6
20260117,Iran,140,ARMENIA,-6.5,10
20260117,Iran,112,NIGERIAN,-2,6
20260117,Iran,111,IRAN,-2,2
20260117,Iran,120,WASHINGTON,-4,8
20260117,Iran,112,IRAN,-2,3
20260117,Iran,141,ISRAEL,-6.5,1
20260117,Iran,1124,IRAN,-2,2
20260117,Iran,112,IRAN,-2,2
20260117,Iran,141,CITIZEN,-6.5,5
20260117,Iran,1124,CONGRESS,-2,20
20260117,Iran,140,PROTESTER,-6.5,3
20260117,Iran,145,PROTESTER,-7.5,10
20260117,Iran,1121,CRIMINAL,-2,3
20260117,Iran,112,IRAN,-2,2
20260117,Iran,1121,CRIMINAL,-2,6
20260117,Iran,112,IRANIAN,-2,2
20260117,Iran,127,FLORIDA,-5,10
20260117,Iran,1121,UNITED STATES,-2,2
20260117,Iran,112,CRIMINAL,-2,3
20260117,Iran,112,PRESIDENT,-2,2
20260117,Iran,110,IRAN,-2,3
20260117,Iran,1121,IRAN,-2,4
20260117,Iran,112,IRAN,-2,10
20260117,Iran,112,GOOGLE,-2,8
20260117,Iran,112,IRAN,-2,8
20260117,Iran,112,IRAN,-2,2
20260117,Iran,110,IRAN,-2,3
20260117,Iran,141,US OFFICIAL,-6.5,10
20260117,Iran,140,BUSINESS,-6.5,2
20260117,Iran,141,IRAN,-6.5,4
20260117,Iran,1121,CRIMINAL,-2,4
20260117,Iran,114,CLERIC,-2,10
20260117,Iran,120,IRANIAN,-4,4
20260117,Iran,112,IRAN,-2,6
20260117,Iran,140,POLICE,-6.5,4
20260117,Iran,140,POLICE,-6.5,6
20260117,Iran,141,IRAN,-6.5,10
20260117,Iran,141,IRAN,-6.5,2
20260117,Iran,111,IRAN,-2,2
20260117,Iran,140,IRAN,-6.5,2
20260117,Iran,141,PROTESTER,-6.5,2
20260117,Iran,141,PROTESTER,-6.5,6
20260117,Iran,1124,THIRUVANANTHAPURAM,-2,10
20260117,Iran,111,AL JAZEERA,-2,10
20260117,Iran,141,MILITARY,-6.5,10
20260117,Iran,112,MAIN OPPOSITION,-2,10
20260117,Iran,140,PROTESTER,-6.5,10
20260117,Iran,120,MINISTRY,-4,10
20260117,Iran,120,IRAN,-4,10
20260117,Iran,110,FIGHTER,-2,10
20260117,Iran,141,IRAN,-6.5,10
20260117,Iran,112,IRAN,-2,3
20260117,Iran,112,NIGERIAN,-2,4
20260117,Iran,112,NIGERIAN,-2,6
20260117,Iran,112,IRAN,-2,4
20260117,Iran,110,IRANIAN,-2,4
20260117,Iran,141,PARIS,-6.5,2
20260117,Iran,143,PRESIDENT,-6.5,10
20260117,Iran,140,PROTESTER,-6.5,10
20260117,Iran,114,GIDEON SAAR,-2,14
20260117,Iran,141,IRAN,-6.5,10
20260117,Iran,141,IRAN,-6.5,2
20260117,Iran,111,CROWN PRINCE,-2,2
20260117,Iran,141,CROWN PRINCE,-6.5,7
20260117,Iran,120,ADMINISTRATION,-4,10
20260117,Iran,111,IRAN,-2,5
20260117,Iran,110,IRAN,-2,2
20260117,Iran,112,IRAN,-2,2
20260117,Iran,141,IRAN,-6.5,2
20260117,Iran,141,ITALIAN,-6.5,8
20260117,Iran,114,IRAN,-2,10
20260117,Iran,112,IRAN,-2,10
20260117,Iran,141,YEREVAN,-6.5,10
20260117,Iran,111,VENEZUELA,-2,10
20260117,Iran,141,IRAN,-6.5,2
20260117,Iran,114,IRAN,-2,10
20260117,Iran,112,IRANIAN,-2,4
20260117,Iran,111,NEWS AGENCY,-2,10
20260117,Iran,141,POLICE OFFICER,-6.5,3
20260117,Iran,111,IRAN,-2,3
20260117,Iran,111,IRAN,-2,1
20260117,Iran,140,PROTESTER,-6.5,2
20260117,Iran,141,GOVERNMENT,-6.5,10
20260117,Iran,141,IRANIAN,-6.5,2
20260117,Iran,111,WASHINGTON,-2,10
20260117,Iran,141,CRIMINAL,-6.5,10
20260117,Iran,110,NEWS AGENCY,-2,20
20260117,Iran,1121,IRAN,-2,10
20260117,Iran,120,SHIA,-4,2
20260117,Iran,120,SHIA,-4,6
20260117,Iran,125,IRAN,-5,10
20260117,Iran,141,IRAN,-6.5,10
20260117,Iran,141,IRANIAN,-6.5,4
20260117,Iran,141,IRANIAN,-6.5,6
20260117,Iran,112,IRAN,-2,8
20260117,Iran,111,EUROPE,-2,5
20260117,Iran,141,AFAR,-6.5,8
20260117,Iran,141,REGIME,-6.5,10
20260117,Iran,112,IRAN,-2,1
20260117,Iran,111,PRESIDENT,-2,1
20260117,Iran,111,SYRIA,-2,1
20260117,Iran,143,UKRAINE,-6.5,8
20260117,Iran,120,UNITED STATES,-4,8
20260117,Iran,112,IRAN,-2,2
20260117,Iran,141,UNITED STATES,-6.5,8
20260117,"Ahmad Reza, Iran (general), Iran",111,TEHRAN,-2,10
20260117,"Chabahar, Sistan va Baluchestan, Iran",141,IRAN,-6.5,10
20260117,"Zahedan, Sistan va Baluchestan, Iran",141,IRAN,-6.5,1
20260117,"Mohammad Reza, Sistan va Baluchestan, Iran",141,IRANIAN,-6.5,10
20260117,"Mohammad Reza, Sistan va Baluchestan, Iran",141,IRANIAN,-6.5,2
20260117,"Mohammad Reza, Sistan va Baluchestan, Iran",141,IRANIAN,-6.5,2
20260117,"Mohammad Reza, Sistan va Baluchestan, Iran",141,IRANIAN,-6.5,6
20260117,"Zahedan, Sistan va Baluchestan, Iran",141,IRANIAN,-6.5,7
20260117,"Zahedan, Sistan va Baluchestan, Iran",111,DEMONSTRATOR,-2,4
20260117,"Zahedan, Sistan va Baluchestan, Iran",141,IRAN,-6.5,8
20260117,"Zahedan, Sistan va Baluchestan, Iran",141,IRAN,-6.5,1
20260117,"Abdol Hamid, Sistan va Baluchestan, Iran",111,IRANIAN,-2,2
20260117,"Abdol Hamid, Sistan va Baluchestan, Iran",111,IRANIAN,-2,8
20260117,"Sistan, Gilan, Iran",141,IRAN,-6.5,2
20260117,"Zahedan, Sistan va Baluchestan, Iran",141,IRANIAN,-6.5,1
20260117,"Shiraz, Fars, Iran",124,,-4,3
20260117,"Shiraz, Fars, Iran",112,IRAN,-2,4
20260117,"Shiraz, Fars, Iran",141,REGIME,-6.5,7
20260117,"Shiraz, Fars, Iran",114,IRAN,-2,10
20260117,"Basij, Fars, Iran",141,PROTESTER,-6.5,10
20260117,"Pahlavi, Gilan, Iran",141,,-6.5,10
20260117,"Pahlavi, Gilan, Iran",141,,-6.5,20
20260117,"Pahlavi, Gilan, Iran",141,IRAN,-6.5,10
20260117,"Pahlavi, Gilan, Iran",141,IRAN,-6.5,10
20260117,"Pahlavi, Gilan, Iran",112,CROWN PRINCE,-2,10
20260117,"Pahlavi, Gilan, Iran",112,IRAN,-2,4
20260117,"Pahlavi, Gilan, Iran",111,IRAN,-2,10
20260117,"Pahlavi, Gilan, Iran",141,IRAN,-6.5,10
20260117,"Pahlavi, Gilan, Iran",110,IRAN,-2,6
20260117,"Pahlavi, Gilan, Iran",141,PROTESTER,-6.5,10
20260117,"Pahlavi, Gilan, Iran",141,GARRISON,-6.5,18
20260117,"Sistan, Gilan, Iran",141,GOVERNMENT,-6.5,5
20260117,"Sistan, Gilan, Iran",112,IRANIAN,-2,3
20260117,"Hamedan, Hamadan, Iran",141,STATE MEDIA,-6.5,5
20260117,"Hamedan, Hamadan, Iran",141,PUBLICATION,-6.5,5
20260117,"Hamedan, Hamadan, Iran",141,PROTESTER,-6.5,8
20260117,"Bandar Abbas, Hormozgan, Iran",112,IRANIAN,-2,2
20260117,"Javanrud, Kermanshah, Iran",141,,-6.5,2
20260117,"Javanrud, Kermanshah, Iran",141,IRAN,-6.5,8
20260117,"Kurdistan, Khuzestan, Iran",112,ANKARA,-2,1
20260117,"Kurdistan, Khuzestan, Iran",120,IRAN,-4,1
20260117,"Kurdistan, Khuzestan, Iran",111,IRAN,-2,5
20260117,"Kurdistan, Khuzestan, Iran",120,IRAN,-4,1
20260117,"Iran Shah, Kordestan, Iran",141,,-6.5,10
20260117,"Sanandaj, Kordestan, Iran",1122,IRAN,-2,5
20260117,"Sanandaj, Kordestan, Iran",120,IRAN,-4,5
20260117,"Tehran, Tehran, Iran",141,,-6.5,6
20260117,"Tehran, Tehran, Iran",112,,-2,2
20260117,"Tehran, Tehran, Iran",141,,-6.5,6
20260117,"Tehran, Tehran, Iran",1121,,-2,2
20260117,"Tehran, Tehran, Iran",113,,-2,10
20260117,"Tehran, Tehran, Iran",112,,-2,10
20260117,"Tehran, Tehran, Iran",141,,-6.5,10
20260117,"Tehran, Tehran, Iran",141,,-6.5,5
20260117,"Tehran, Tehran, Iran",111,,-2,3
20260117,"Tehran, Tehran, Iran",112,,-2,10
20260117,"Tehran, Tehran, Iran",1123,PROTESTER,-2,2
20260117,"Tehran, Tehran, Iran",141,WASHINGTON,-6.5,10
20260117,"Tehran, Tehran, Iran",120,PRESIDENT,-4,2
20260117,"Basij, Fars, Iran",112,EUROPEAN,-2,3
20260117,"Tehran, Tehran, Iran",1122,PRISON,-2,2
20260117,"Tehran, Tehran, Iran",120,PRISON,-4,2
20260117,"Shahed, Fars, Iran",120,IRAN,-4,1
20260117,"Basij, Fars, Iran",112,EUROPEAN,-2,2
20260117,"Tehran, Tehran, Iran",120,RUSSIA,-4,8
20260117,"Tehran, Tehran, Iran",111,RUSSIA,-2,1
20260117,"Tehran, Tehran, Iran",111,SERGEY LAVROV,-2,1
20260117,"Tehran, Tehran, Iran",111,SERGEY LAVROV,-2,2
20260117,Iran,120,SECURITY FORCE,-4,10
20260117,Iran,120,AMERICAN,-4,6
20260117,Iran,120,AMERICAN,-4,4
20260117,"Tehran, Tehran, Iran",141,IRAN,-6.5,20
20260117,"Basij, Fars, Iran",120,PROTESTER,-4,10
20260117,"Tehran, Tehran, Iran",112,DUBAI,-2,2
20260117,"Kurdistan, Khuzestan, Iran",112,IRAN,-2,10
20260117,"Tehran, Tehran, Iran",120,CRIMINAL,-4,4
20260117,"Nazenin, Lorestan, Iran",120,CRIMINAL,-4,6
20260117,"Nazenin, Lorestan, Iran",112,IRAN,-2,4
20260117,Iran,112,COMPANIES,-2,2
20260117,Iran,112,IRAN,-2,2
20260117,Iran,114,IRAN,-2,2
20260117,Iran,112,IRAN,-2,4
20260117,Iran,110,GOVERNMENT,-2,10
20260117,Iran,141,IRAN,-6.5,10
20260117,Iran,141,ISLAMIC,-6.5,10
20260117,Iran,112,,-2,1
20260117,"Tehran, Tehran, Iran",112,IRANIAN,-2,2
20260117,Iran,112,,-2,1
20260117,Iran,112,,-2,1
20260117,Iran,140,PROTESTER,-6.5,2
20260117,Iran,111,MINNESOTA,-2,2
20260117,Iran,141,CHINA,-6.5,4
20260117,Iran,141,CHINA,-6.5,2
20260117,Iran,141,RUSSIA,-6.5,6
20260117,Iran,141,UNITED STATES,-6.5,2
20260117,"Hamedan, Hamadan, Iran",141,,-6.5,10
20260117,"Tehran, Tehran, Iran",141,IRAN,-6.5,1
20260117,"Tehran, Tehran, Iran",141,MILITANT,-6.5,10
20260117,"Tehran, Tehran, Iran",114,UNITED STATES,-2,4
20260117,Iran,112,US LEADER,-2,10
20260117,Iran,112,UNITED STATES,-2,10
20260117,"Tehran, Tehran, Iran",111,IRAN,-2,10
20260117,Iran,112,UNITED STATES,-2,10
20260117,Iran,141,PORTUGUESE,-6.5,2
20260117,"Tehran, Tehran, Iran",110,MILITARY,-2,10
20260117,"Tehran, Tehran, Iran",141,ISLAMIC,-6.5,10
20260117,Iran,141,PORTUGUESE,-6.5,6
20260117,Iran,141,PORTUGUESE,-6.5,2
20260117,Iran,112,AMERICAN,-2,3
20260117,Iran,112,AMERICAN,-2,5
20260117,"Mohammad Reza, Sistan va Baluchestan, Iran",141,REGIME,-6.5,9
20260117,"Mohammad Reza, Sistan va Baluchestan, Iran",114,IRANIAN,-2,10
20260117,"Basij, Fars, Iran",141,,-6.5,5
20260117,"Shiraz, Fars, Iran",141,IRAN,-6.5,2
20260117,"Shiraz, Fars, Iran",141,IRAN,-6.5,5
20260117,"Basij, Fars, Iran",111,IRAN,-2,5
20260117,"Tehran, Tehran, Iran",141,,-6.5,2
20260117,"Tehran, Tehran, Iran",111,IRAN,-2,1
20260117,"Tehran, Tehran, Iran",112,IRAN,-2,1
20260117,"Tehran, Tehran, Iran",111,CIVILIAN,-2,1
20260117,"Tehran, Tehran, Iran",120,UNITED NATIONS,-4,8
20260117,"Tehran, Tehran, Iran",120,UNITED NATIONS,-4,2
20260117,"Tehran, Tehran, Iran",112,UNITED NATIONS,-2,2
20260117,"Tehran, Tehran, Iran",112,UNITED NATIONS,-2,2
20260117,"Tehran, Tehran, Iran",112,UNITED NATIONS,-2,6
20260117,"Tehran, Tehran, Iran",112,UNITED NATIONS,-2,2
20260117,"Tehran, Tehran, Iran",112,UNITED NATIONS,-2,8
20260117,"Tehran, Tehran, Iran",120,MULLAH,-4,10
20260117,"Tehran, Tehran, Iran",141,ISLAMIC,-6.5,6
20260117,"Tehran, Tehran, Iran",141,POLITICAL PARTIES,-6.5,12
20260117,"Tehran, Tehran, Iran",140,IRAN,-6.5,10
20260117,Iran,112,IRAN,-2,10
20260117,Iran,141,PROTESTER,-6.5,10
20260117,"Tehran, Tehran, Iran",112,UNITED STATES,-2,2
20260117,"Tehran, Tehran, Iran",140,,-6.5,10
20260117,"Tehran, Tehran, Iran",110,WASHINGTON,-2,6
20260117,Iran,140,LONDON,-6.5,10
20260117,Iran,120,PROTESTER,-4,10
20260117,Iran,111,UNITED STATES,-2,10
20260117,"Tehran, Tehran, Iran",141,,-6.5,10
20260117,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,10
20260117,"Tehran, Tehran, Iran",111,REGIME,-2,7
20260117,Iran,140,ARMENIA,-6.5,2
20260117,Iran,140,YEREVAN,-6.5,6
20260117,"Tehran, Tehran, Iran",112,IRANIAN,-2,2
20260117,"Zirab, Khuzestan, Iran",112,IRANIAN,-2,8
20260117,"Zirab, Khuzestan, Iran",141,PROTESTER,-6.5,8
20260117,"Tehran, Tehran, Iran",112,IRAN,-2,1
20260117,"Tehran, Tehran, Iran",141,PROTESTER,-6.5,2
20260117,"Tehran, Tehran, Iran",110,UPRISING,-2,10
20260117,Iran,141,UNITED KINGDOM,-6.5,8
20260117,Iran,111,IRAN,-2,2
20260117,Iran,112,NEWS AGENCY,-2,4
20260117,Iran,112,NEWS AGENCY,-2,6
20260117,"Tehran, Tehran, Iran",1123,,-2,1
20260117,"Tehran, Tehran, Iran",1123,ISRAEL,-2,1
20260117,"Tehran, Tehran, Iran",1123,ISRAEL,-2,1
20260117,"Tehran, Tehran, Iran",1123,UNITED STATES,-2,1
20260117,"Tehran, Tehran, Iran",1123,UNITED STATES,-2,1
20260117,"Etemad, Ardabil, Iran",112,,-2,3
20260117,"Etemad, Ardabil, Iran",140,,-6.5,3
20260117,"Etemad, Ardabil, Iran",141,PRISON,-6.5,10
20260117,"Etemad, Ardabil, Iran",112,IRAN,-2,2
20260117,"Etemad, Ardabil, Iran",140,IRAN,-6.5,2
20260117,"Tehran, Tehran, Iran",110,ISRAELI,-2,1
20260117,"Tehran, Tehran, Iran",141,IRANIAN,-6.5,2
20260117,"Tehran, Tehran, Iran",1123,IRAN,-2,1
20260117,"Tehran, Tehran, Iran",113,ISRAEL,-2,2
20260117,Iran,141,STUDENT,-6.5,10
20260117,Iran,141,STUDENT,-6.5,10
20260117,Iran,141,PROTESTER,-6.5,10
